Test_Temperature_K,Initial_Hydrogen_Pressure_MPa,Hydrogen_Absorption_Cycles,Max_H2_Uptake_wt_pct,Lattice_Parameter_a_A,Lattice_Parameter_c_A,Unit_Cell_Volume_A3,Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Mn,Element_at_pct_Ce,Element_at_pct_Zr,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Nb,Element_at_pct_Cu,Element_at_pct_Al,Element_at_pct_Y,Element_at_pct_Ni,Element_at_pct_Mo,Element_at_pct_Co,Element_at_pct_NaN,Element_at_pct_H,Element_at_pct_Li,Element_at_pct_C,Element_at_pct_A,Element_at_pct_I,Element_at_pct_T,Element_at_pct_Ta,Additive_V,Additive_H,Additive_Al,Additive_C,Additive_Co,Additive_Ti,Additive_Zr,Additive_Fe,Additive_Li,Additive_Cu,Additive_Mn,Additive_Cr,Additive_Mo,Additive_Ni,Additive_Ce,Main_Phase,Second_Phase_Al,Second_Phase_Ti2Fe,Second_Phase_Beta_Ti,Second_Phase_Ti4_FeCu_2Ox,Second_Phase_C15,Second_Phase_BCC,Second_Phase_TiFe,Second_Phase_Y2O3,Second_Phase_TiFe2,Second_Phase_FeCr,Second_Phase_Ce,Second_Phase_Ce_Phase,Second_Phase_C14_Laves_Phase,Second_Phase_Ti4Mn2O,Second_Phase_C14_Laves,Second_Phase_ZrMn2,Second_Phase_TiCu,Second_Phase_Ti4Fe2O,Second_Phase_Ti2AlC,Second_Phase_Li3AlH6,Second_Phase_BCC_C14_Laves,Second_Phase_C15_Laves,Second_Phase_LiAlH4,Second_Phase_Ti4Fe,Second_Phase_CeO2,Second_Phase_TiNi,Second_Phase_Alpha_Ti,Second_Phase_TiMn2,Second_Phase_Ti2Fe_Ortho,Second_Phase_BCC_Cubic,Second_Phase_Ni,Second_Phase_Y
333,3.0,1,2.57,3.042001797897969,3.042001797897969,28.15,22.11,23.91,13.75,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,3.0,1,2.5,3.042001797897969,3.042001797897969,28.15,22.11,23.91,13.75,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,3.0,1,3.06,3.044880779195499,3.044880779195499,28.23,22.11,23.91,13.75,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,3.0,1,2.79,3.044880779195499,3.044880779195499,28.23,22.11,23.91,13.75,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,3.5,2,0.87,2.992946391496469,2.992946391496469,26.81,51.43,0.0,7.14,0.95,0.0,2.38,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.65,2.970072817692642,2.970072817692642,26.2,14.61,44.04,6.91,0.0,2.1,12.21,2.7,0.0,0.0,0.3,0.0,15.72,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.69,2.973469777745651,2.973469777745651,26.29,15.62,44.04,6.91,0.0,2.1,11.21,2.7,0.0,0.0,0.3,0.0,15.72,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.7,2.977611105907655,2.977611105907655,26.4,16.62,44.04,6.91,0.0,2.1,10.21,2.7,0.0,0.0,0.3,0.0,15.72,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.68,2.976482795414666,2.976482795414666,26.37,15.6,44.0,6.9,0.0,2.1,11.2,0.0,0.0,0.0,0.3,0.0,18.5,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.71,2.975730112920717,2.975730112920717,26.35,15.62,44.04,6.91,0.0,2.1,11.21,2.7,0.0,0.0,0.3,0.0,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.72,2.977611105907655,2.977611105907655,26.4,15.62,44.04,4.9,0.0,2.1,11.21,2.7,0.0,0.0,0.3,0.0,17.72,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,5.0,2,1.78,2.972338320338944,2.972338320338944,26.26,15.63,44.09,6.91,0.0,0.0,11.22,2.71,0.0,0.0,0.3,0.0,17.74,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
373,5.0,1,3.698,3.046318230502706,3.046318230502706,28.27,33.33,36.67,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,5.0,2,2.5,3.046318230502706,3.046318230502706,28.27,33.33,36.67,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,5.0,2,0.314,3.046318230502706,3.046318230502706,28.27,33.33,36.67,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,5.0,2,0.924,3.046318230502706,3.046318230502706,28.27,33.33,36.67,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,5.0,2,2.122,3.046318230502706,3.046318230502706,28.27,33.33,36.67,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,3.138,3.05705613469479,3.05705613469479,28.57,11.89,13.08,7.13,0.0,0.0,3.57,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,11.89,39.33,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,2,1.721,3.05705613469479,3.05705613469479,28.57,11.89,13.08,7.13,0.0,0.0,3.57,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,11.89,39.33,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,2.941,3.048113139137718,3.048113139137718,28.32,10.8,11.88,6.48,0.0,0.0,3.24,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,10.8,42.6,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,2,1.096,3.048113139137718,3.048113139137718,28.32,10.8,11.88,6.48,0.0,0.0,3.24,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,10.8,42.6,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,5.0,2,2.091,3.048113139137718,3.048113139137718,28.32,10.8,11.88,6.48,0.0,0.0,3.24,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,10.8,42.6,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,2.924,3.047036447723825,3.047036447723825,28.29,9.86,10.85,5.92,0.0,0.0,2.96,0.0,0.0,0.0,15.14,0.0,0.0,0.0,0.0,9.86,45.41,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,2,0.708,3.047036447723825,3.047036447723825,28.29,9.86,10.85,5.92,0.0,0.0,2.96,0.0,0.0,0.0,15.14,0.0,0.0,0.0,0.0,9.86,45.41,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
273,5.0,2,0.36,3.053127670380998,3.053127670380998,28.46,8.25,9.08,4.95,0.0,0.0,2.48,0.0,0.0,0.0,11.17,0.0,0.0,0.0,0.0,8.25,44.67,11.17,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
273,5.0,2,0.433,3.051696628376006,3.051696628376006,28.42,7.41,8.15,4.45,0.0,0.0,2.22,0.0,0.0,0.0,11.73,0.0,0.0,0.0,0.0,7.41,46.91,11.73,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
273,5.0,2,0.486,3.046677381441015,3.046677381441015,28.28,6.91,7.6,4.15,0.0,0.0,2.07,0.0,0.0,0.0,12.06,0.0,0.0,0.0,0.0,6.91,48.24,12.06,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
323,5.0,2,2.001,3.051696628376006,3.051696628376006,28.42,7.41,8.15,4.45,0.0,0.0,2.22,0.0,0.0,0.0,11.73,0.0,0.0,0.0,0.0,7.41,46.91,11.73,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,5.0,2,0.479,3.045599674459892,3.045599674459892,28.25,27.18,8.93,4.87,0.0,0.0,2.44,0.0,0.0,0.0,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,5.0,2,0.536,3.042361968609113,3.042361968609113,28.16,21.09,5.68,3.1,0.0,0.0,1.55,0.0,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.62,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,5.0,2,0.539,3.039838980391096,3.039838980391096,28.09,19.36,4.04,2.2,0.0,0.0,1.1,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,BCC（立方）,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.0,1,3.0,3.158179798828189,3.158179798828189,31.5,31.48,31.48,0.0,0.0,0.0,5.56,0.0,31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.0,2,2.8,3.158179798828189,3.158179798828189,31.5,31.48,31.48,0.0,0.0,0.0,5.56,0.0,31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.0,1,2.9,3.122007802542494,3.122007802542494,30.43,30.0,30.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.0,2,2.7,3.122007802542494,3.122007802542494,30.43,30.0,30.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.0,1,2.8,3.105159635087847,3.105159635087847,29.94,28.26,28.26,0.0,0.0,0.0,15.22,0.0,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.0,2,2.8,3.105159635087847,3.105159635087847,29.94,28.26,28.26,0.0,0.0,0.0,15.22,0.0,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3.8,1,3.2,3.210770996500643,3.210770996500643,33.1,33.33,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,3.2,4.442731052512664,4.442731052512664,87.69,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,2.96,4.417936425393913,4.417936425393913,86.23,19.04,19.04,0.0,0.0,0.0,0.0,0.0,19.04,0.0,6.0,0.0,0.0,0.0,0.0,0.0,36.88,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3.2,10,2.83,3.202991993287331,3.202991993287331,32.86,31.12,31.12,0.0,0.0,0.0,0.0,0.0,31.12,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,2.6,4.375866495040786,4.375866495040786,83.79,18.45,18.45,0.0,0.0,0.0,0.0,0.0,18.45,0.0,12.05,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3.2,10,2.55,3.197132848509634,3.197132848509634,32.68,28.93,28.93,0.0,0.0,0.0,0.0,0.0,28.93,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3.8,1,1.41,3.193868467182624,3.193868467182624,32.58,25.68,25.68,0.0,0.0,0.0,0.0,0.0,25.68,0.0,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,1.41,3.27945608668819,3.27945608668819,35.27,19.67,19.67,0.0,0.0,0.0,0.0,0.0,19.67,0.0,21.67,0.0,0.0,0.0,0.0,0.0,19.31,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3.8,1,1.25,3.188959347137419,3.188959347137419,32.43,22.5,22.5,0.0,0.0,0.0,0.0,0.0,22.5,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5.0,1,1.25,3.22493539922277,3.22493539922277,33.54,17.63,17.63,0.0,0.0,0.0,0.0,0.0,17.63,0.0,30.88,0.0,0.0,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2.5,5,3.6,3.127470047123114,3.127470047123114,30.59,50.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2.5,1,2.04,3.128492096230878,3.128492096230878,30.62,42.75,23.75,0.0,0.0,9.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2.5,1,2.7,3.133252852417014,3.133252852417014,30.76,39.99,23.25,0.0,0.0,13.51,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2.5,10,1.95,3.133252852417014,3.133252852417014,30.76,39.99,23.25,0.0,0.0,13.51,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,2.5,1,3.29,3.124741311919677,3.124741311919677,30.51,45.59,24.25,0.0,5.91,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BCC（立方）,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,4.0,2,1.58,2.981740946298623,2.981740946298623,26.51,50.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2.5,2,2.7,3.260753335631749,3.260753335631749,34.67,32.5,27.5,0.0,0.0,12.5,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2.5,20,2.25,3.260753335631749,3.260753335631749,34.67,32.5,27.5,0.0,0.0,12.5,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2.5,1,2.6,3.247216551719693,3.247216551719693,34.24,27.0,22.5,0.0,0.0,9.0,0.0,0.0,22.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,4.0,3,3.86,3.04775432652238,3.04775432652238,28.31,9.6,86.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,4.0,1,3.61,3.054200072179893,3.054200072179893,28.49,10.14,83.48,1.45,0.0,0.1,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,1.0,1,2.2,3.43894099364986,3.43894099364986,40.67,40.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC（立方）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
